,_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
985,6174f7812788418ec8251aa8,John Moore,Action & Adventure & Fantasy & Horror & Romance & Thriller,3.0,Predrag Bjelac & Carlo Sabatini & Bohumil Svarc & Liev Schreiber & Giovanni Lombardo Radice,David Seltzer,The Omen,nn,nn,2006,570,tt0466909,-40.589,50.6273,0.760321,0.938484,0.845452,0.88893,0.433288,0.862061,0.908797,0.405633,2,6,6,-22.8636,8.33308,8
986,6174f7e62788418ec8251ad2,Sylvain White,Horror & Mystery & Thriller,2.0,Brooke Nevin & David Paetkau & Torrey DeVitto & Ben Easter & Seth Packard,Lois Duncan & Michael D. Weiss,I'll Always Know What You Did Last Summer,nn,nn,2006,118,tt0469111,-89.6016,44.0689,0.828654,0.6429,0.813593,0.837224,0.209815,0.831756,0.971907,0.209301,2,6,3,0.720395,20.417,3
987,6174f8292788418ec8251aee,J.S. Cardone,Drama & Fantasy & Horror,3.0,Lori Heuring & Scout Taylor-Compton & Chloë Grace Moretz & Geoffrey Lewis & Ben Cross,Boaz Davidson & Ben Nedivi,Wicked Little Things,nn,nn,2006,98,tt0470000,-96.7505,36.3033,0.871,0.465756,0.908399,0.956383,0.279942,0.995738,0.947979,0.0652299,2,6,2,33.0467,9.21861,7
988,6174f84b2788418ec8251afc,Isaac Webb,Drama & Horror & Mystery & Thriller,3.0,Elisabeth Shue & Steven Mackintosh & Kathleen Chalfant & Khandi Alexander & Anne Wolf,Isaac Webb,First Born,nn,nn,2007,62,tt0470761,-58.7286,9.33099,0.72607,0.671631,0.678958,0.81108,0.354953,0.964394,0.298922,0.250008,2,6,4,-8.84436,-0.00298747,2
989,6174f8dc2788418ec8251b38,Daniel Myrick,Horror & Mystery,3.0,Elisabeth Harnois & Shawn Ashmore & Hilarie Burton & Amanda Seyfried & Tyler Hoechlin,Daniel Myrick & Martin Musatov & Ethan Erwin,Solstice,nn,nn,2008,39,tt0473267,-60.1027,31.0357,0.712184,0.57965,0.737639,0.81108,0.308785,0.655184,0.997384,0.195899,2,6,2,-5.14834,17.382,7
990,6174f8eb2788418ec8251b3e,Koldo Serra,Drama & Horror & Thriller,3.0,Gary Oldman & Virginie Ledoyen & Paddy Considine & Aitana Sánchez-Gijón & Lluís Homar,Jon Sagalá & Koldo Serra & Sebastian Maharg,The Backwoods,nn,nn,2006,50,tt0473333,-57.819,33.8888,0.832547,0.665064,0.616489,0.696817,0.447313,0.715529,0.725022,0.291549,2,6,4,-7.42447,-3.62636,2
991,6174f91b2788418ec8251b52,Chuck Bowman,Horror & Thriller,3.0,Lochlyn Munro & Chandra West & Steve Bacic & Nicole Muñoz & Jianna Ballard,Stephen J. Cannell & Corey Strode & Cookie Rae Brown,The Tooth Fairy,nn,nn,2006,32,tt0473553,-87.5908,26.1985,0.967856,0.44462,0.932991,0.958012,0.448248,0.957266,0.784102,0.107376,2,6,4,25.2763,1.22678,2
992,6174f9252788418ec8251b56,Christopher Cain,Drama & History & Romance & Western,3.0,Terence Stamp & Trent Ford & Krisinda Cain & Shaun Johnston & Franklin E. Levinson,Christopher Cain & Carole Whang Schutter,September Dawn,nn,nn,2007,101,tt0473700,-43.4509,31.7555,0.90081,0.518955,0.893239,0.794879,0.415815,0.831054,0.53137,0.869892,2,6,5,-12.9091,-45.9401,1
993,6174f9472788418ec8251b64,Matt Flynn,Comedy & Horror,3.0,Danica McKellar & Jay Kenneth Johnson & Juliet Landau & Tony Burton & Justin Chon,Matt Flynn,Hack!,nn,nn,2007,35,tt0475289,-97.2393,21.1482,0.918942,0.266447,0.978786,0.896039,0.255194,0.96497,0.99597,0.0756604,2,6,2,40.0528,-0.503642,7
994,6174f9552788418ec8251b6a,Stacy Title,Comedy & Horror,3.0,Snoop Dogg & Hawthorne James & Gabriel Pimentel & Irina Voronina & Tanisha Jones,Jacob Hair & Tim Sullivan & Jacob Hair,Hood of Horror,nn,nn,2006,32,tt0475298,-95.5619,37.7303,0.998005,0.447151,0.999937,0.986738,0.358775,0.995317,0.968499,0.0880404,2,6,3,33.2584,12.9104,3
995,6174f9722788418ec8251b76,Nacho Cerdà,Horror & Mystery & Thriller,3.0,Anastasia Hille & Karel Roden & Valentin Ganev & Paraskeva Djukelova & Carlos Reig-Plaza,Karim Hussain & Nacho Cerdà & Richard Stanley,The Abandoned,nn,nn,2006,159,tt0475937,-101.134,33.2311,0.820611,0.493681,0.747983,0.920201,0.193618,0.970616,0.924885,0.103844,2,6,2,32.3913,2.84248,7
996,6174f9942788418ec8251b84,John Simpson,Action & Comedy & Crime & Horror & Mystery & Thriller,3.0,Keir O'Donnell & Katheryn Winnick & Laura Breckenridge & Jessica Lucas & Tad Hilgenbrink,Jake Wade Wall,Amusement,nn,nn,2008,90,tt0476958,-78.3488,54.2494,0.828804,0.716841,0.925207,0.784586,0.652994,0.808743,0.996146,0.169357,2,6,7,-20.461,37.2622,5
997,6174f9992788418ec8251b86,Neil Jordan,Action & Crime & Drama & Thriller,4.0,Jodie Foster & Terrence Howard & Nicky Katt & Naveen Andrews & Mary Steenburgen,Roderick Taylor & Bruce A. Taylor & Cynthia Mort,The Brave One,nn,nn,2007,305,tt0476964,-72.1003,40.5846,0.982996,0.581212,0.655498,0.959707,0.151025,0.895648,0.749141,0.462994,2,6,2,-15.2726,-21.6021,7
998,6174fa462788418ec8251bcd,Robert Kurtzman,Horror,3.0,Terence Jay & Leah Rachel & Steve Sandvoss & Erin Reese & Germaine De Leon,Art Monterastelli,Buried Alive,nn,nn,2007,33,tt0479199,-74.7623,44.1054,0.905444,0.594351,0.952124,0.935203,0.352158,0.977492,0.907702,0.38044,2,6,2,3.74708,-8.93994,7
999,6174fa7a2788418ec8251be3,Eric Valette,Horror & Mystery,3.0,Shannyn Sossamon & Edward Burns & Ana Claudia Talancón & Ray Wise & Azura Skye,Andrew Klavan & Yasushi Akimoto & Minako Daira,One Missed Call,nn,nn,2008,200,tt0479968,-95.4641,44.7559,0.903592,0.785167,0.935766,0.93615,0.286655,0.954889,0.967307,0.134489,2,6,3,-3.66404,39.2672,3
1000,6174fabd2788418ec8251bff,Ryan Nicholson,Horror,2.0,Kevan Ohtsji & Taayla Markell & Stephen Chang & Colin Foo & Greg Chan,Ryan Nicholson & Roy Nicholson,Live Feed,nn,nn,2006,49,tt0481280,-97.6783,38.4672,0.997449,0.489594,0.999978,0.990523,0.221698,0.995394,0.866426,0.161407,2,6,3,22.4277,18.0786,3
1001,6174fb002788418ec8251c1b,Masayuki Ochiai,Horror & Mystery & Thriller,3.0,Joshua Jackson & Rachael Taylor & Megumi Okina & David Denman & John Hensley,Luke Dawson & Parkpoom Wongpoom & Sophon Sakdaphisit,Shutter,nn,nn,2008,153,tt0482599,-69.7768,25.3798,0.686105,0.405194,0.624654,0.819121,0.205667,0.630695,0.962644,0.123852,2,6,2,43.6797,-19.2334,7
1002,6174fb092788418ec8251c1f,Bryan Bertino,Horror & Thriller,4.0,Alex Fisher & Peter Clayton-Luce & Scott Speedman & Liv Tyler & Gemma Ward,Bryan Bertino,The Strangers,nn,nn,2008,817,tt0482606,-101.59,33.49,0.909094,0.502998,0.857053,0.887839,0.164584,0.87716,0.967995,0.0641962,2,6,3,32.4976,5.73703,3
1003,6174fb9d2788418ec8251c5d,Brian Clyde,Action & War,2.0,Mark Dacascos & Theresa Randle & Rutger Hauer & Joe Suba & Zach McGowan,Michael Henry Carter & Michael Henry Carter,The Hunt for Eagle One,nn,nn,2006,41,tt0486597,-67.5797,-5.88218,0.955386,0.209757,0.646959,0.994239,0.235068,0.913664,0.579625,0.916364,2,6,1,-8.89767,-46.6309,4
1004,6174fc152788418ec8251c8f,Lance W. Dreesen,Action & Comedy & Fantasy & Horror & Thriller,3.0,Trevor Duke-Moretz & Kimberly J. Brown & Richard Tyson & Sarah Aldrich & Christopher Shyer,Lance W. Dreesen,Big Bad Wolf,nn,nn,2006,55,tt0488962,-93.909,36.9556,0.958231,0.465814,0.980902,0.970316,0.325972,0.972881,0.846078,0.206647,2,6,2,23.0789,16.255,7
1005,6174fc312788418ec8251c9b,Bruce Campbell,Comedy & Fantasy & Horror,4.0,Bruce Campbell & Grace Thorsen & Taylor Sharpe & Ted Raimi & Ben McCain,Mark Verheiden,My Name Is Bruce,nn,nn,2007,94,tt0489235,-46.8535,35.8627,0.856531,0.554364,0.89191,0.805617,0.71401,0.707171,0.567494,0.411586,2,6,5,-16.2357,-11.3751,1
1006,6174fc402788418ec8251ca1,Darren Lynn Bousman,Horror & Mystery & Thriller,4.0,Tobin Bell & Shawnee Smith & Angus Macfadyen & Bahar Soomekh & Donnie Wahlberg,Leigh Whannell & James Wan & Leigh Whannell,Saw III,nn,nn,2006,651,tt0489270,-89.2424,35.4191,0.935078,0.606256,0.982876,0.927134,0.139106,0.977713,0.817382,0.369492,2,6,3,12.4077,13.8321,3
1007,6174fc9d2788418ec8251cc7,Allen Wilbanks,Comedy & Horror,2.0,Shan Holleman & Nelson Bonilla & Justin Geer & Tanya Fraser & Breanne Ashley,Allen Wilbanks,Motor Home Massacre,nn,nn,2005,36,tt0491063,-99.7604,24.9333,0.961754,0.369775,0.9943,0.824434,0.272072,0.964878,0.953183,0.169084,2,6,2,40.3372,3.99571,7
1008,6174fcc82788418ec8251cd9,Peter Cornwell,Drama & Horror & Mystery & Thriller,3.0,Virginia Madsen & Kyle Gallner & Elias Koteas & Amanda Crew & Martin Donovan,Adam Simon & Tim Metcalfe,The Haunting in Connecticut,nn,nn,2009,207,tt0492044,-95.6631,33.7247,0.848075,0.409267,0.957048,0.936983,0.252886,0.992114,0.97084,0.208748,2,6,2,30.7452,-5.90101,7
1009,6174fce42788418ec8251ce5,Jeff Crook & Josh Crook,Horror & Mystery & Thriller,3.0,Lauren Currie Lewis & Chris Ferry & Cody Darbe & Maureen Olander & John P. Miller,Josh Crook & Jeff Crook,Salvage,nn,nn,2006,61,tt0492754,-53.8253,29.3491,0.699322,0.461049,0.754681,0.761899,0.267194,0.74644,0.984008,0.434198,2,6,1,18.6022,-22.8807,4
1010,6174fcee2788418ec8251ce9,Philip Chidel,Drama & Thriller,3.0,Christian Oliver & Dean Stapleton & Courtney Mace & Jürgen Jones & Thomas Buesch,Philip Chidel,Subject Two,nn,nn,2006,36,tt0492912,-64.356,45.2601,0.742044,0.734671,0.740032,0.842335,0.27302,0.894529,0.975233,0.437481,2,6,2,-16.566,11.327,7
1011,6174fd0b2788418ec8251cf5,Michael Roesch & Peter Scheerer,Horror & Thriller,2.0,Victoria Pratt & Jason Connery & Ken Foree & Sid Haig & William Snow,Michael Roesch & Peter Scheerer,Brotherhood of Blood,nn,nn,2007,35,tt0493404,-47.9677,39.0226,0.920416,0.528442,0.948371,0.932905,0.271458,0.570795,0.718687,0.818694,2,6,5,-11.9157,-37.8623,1
1012,6174fd752788418ec8251d21,Gerald Nott,Action & Horror & Western,2.0,Clint Hummel & Toar Campbell & Dion Day & Nicola Giacobbe & Brian Koehler,Gerald Nott,The Quick and the Undead,nn,nn,2006,46,tt0495747,-54.6377,42.6116,0.72615,0.844934,0.857117,0.71106,0.497488,0.67438,0.824409,0.530035,2,6,6,-32.9234,4.91222,8
1013,6174fd7a2788418ec8251d23,Jordan Barker,Horror & Thriller,3.0,Gabrielle Anwar & Louis Ferreira & Forest Whitaker & Peter MacNeill & Niamh Wilson,Michael Stokes,The Marsh,nn,nn,2006,36,tt0496350,-91.8021,10.2337,0.664819,0.295036,0.691446,0.834089,0.222845,0.843161,0.866014,0.0621071,2,6,2,43.2006,-17.9718,7
1014,6174fdbd2788418ec8251d3f,Eli Roth,Horror & Thriller,3.0,Lauren German & Roger Bart & Heather Matarazzo & Bijou Phillips & Richard Burgi,Eli Roth & Eli Roth,Hostel: Part II,nn,nn,2007,405,tt0498353,-98.3506,44.2778,0.9575,0.824148,0.989599,0.920888,0.220328,0.977649,0.788738,0.0826336,2,6,3,11.5571,32.2101,3
1015,6174fdc72788418ec8251d43,F. Javier Gutiérrez,Drama & Horror & Mystery & Romance,3.0,Matilda Anna Ingrid Lutz & Alex Roe & Johnny Galecki & Vincent D'Onofrio & Aimee Teegarden,David Loucka & Jacob Estes & Akiva Goldsman,Rings,nn,nn,2017,227,tt0498381,-100.368,33.3361,0.73133,0.603542,0.841807,0.780297,0.134351,0.884999,0.90345,0.0871918,2,6,3,0.948016,16.5327,3
1016,6174fdcb2788418ec8251d45,Jay Lee,Comedy & Horror,2.0,Jessica Custodio & Zak Kilberg & Terry Erioski & Laura Bach & Travis Wood,Jay Lee,The Slaughter,nn,nn,2006,34,tt0498386,-95.4237,39.3342,0.995547,0.567503,0.999871,0.970449,0.306305,0.986648,0.974759,0.149732,2,6,3,30.9269,20.3681,3
1017,6174fe2c2788418ec8251d6d,Shûsuke Kaneko,Crime & Drama & Fantasy & Mystery & Thriller,4.0,Tatsuya Fujiwara & Ken'ichi Matsuyama & Asaka Seto & Yû Kashii & Shigeki Hosokawa,Tsugumi Ôba & Takeshi Obata & Tetsuya Oishi,Death Note,nn,nn,2006,98,tt0758742,-62.0047,46.1482,0.736565,0.898494,0.77217,0.819281,0.216169,0.684778,0.917932,0.457303,2,6,3,-19.2821,8.43455,3
1018,6174fe312788418ec8251d6f,Marcus Nispel,Horror & Mystery & Thriller,3.0,Jared Padalecki & Danielle Panabaker & Amanda Righetti & Travis Van Winkle & Aaron Yoo,Victor Miller & Damian Shannon & Mark Swift,Friday the 13th,nn,nn,2009,633,tt0758746,-87.8989,43.7352,0.840434,0.595852,0.849622,0.762953,0.284469,0.881698,0.799796,0.175385,2,6,3,5.38238,22.4336,3
1019,6174fe3f2788418ec8251d75,Joe Tornatore,Horror & Romance,2.0,Daniel Goddard & Kat Hawks & Eric Etebari & Joshua G. Joseph & Martin Kove,Kat Hawks,Immortally Yours,nn,nn,2009,42,tt0758755,-76.4059,48.9394,0.989843,0.770101,0.991148,0.976189,0.462232,0.772315,0.934939,0.340322,2,6,4,-9.02805,37.7009,2
1020,6174fe5c2788418ec8251d81,Uwe Boll,Horror,2.0,Michael Paré & Will Sanderson & Ralf Moeller & Jodelle Ferland & Thea Gill,Uwe Boll,Seed,nn,nn,2006,88,tt0758781,-108.739,28.5536,0.997956,0.475806,0.993278,0.991247,0.122883,0.99795,0.821885,0.256609,2,6,2,15.6501,13.1564,7
1021,6174fe6f2788418ec8251d89,David Arquette,Comedy & Horror,3.0,David Arquette & Richmond Arquette & Courteney Cox & China Crawford & Paz de la Huerta,David Arquette & Joe Harris,The Tripper,nn,nn,2006,50,tt0760187,-83.3591,37.9491,0.932379,0.401777,0.950975,0.794864,0.374448,0.843615,0.970252,0.14968,2,6,2,41.4627,3.21955,7
1022,6174fe822788418ec8251d91,Chan-wook Park,Drama & Fantasy & Horror & Romance,4.0,Kang-ho Song & Hee-jin Choi & Dong-soo Seo & Hwa-ryong Lee & Mi-ran Ra,Émile Zola & Chan-wook Park & Seo-kyeong Jeong,Thirst,nn,nn,2009,116,tt0762073,-66.2561,42.0337,0.912944,0.499812,0.944642,0.864607,0.400906,0.907793,0.775411,0.561532,2,6,5,-9.01494,-33.744,1
1023,6174fef12788418ec8251dbe,Jeremy Kasten,Horror & Mystery,3.0,Kip Pardue & Bijou Phillips & Crispin Glover & Jeffrey Combs & Brad Dourif,Zach Chassler & Herschell Gordon Lewis,The Wizard of Gore,nn,nn,2007,37,tt0765487,-98.8024,20.1582,0.895261,0.362672,0.958902,0.838249,0.0795737,0.866799,0.983475,0.105672,2,6,2,36.7096,1.11585,7
1024,6174ff3c2788418ec8251dde,Corbin Timbrook,Horror,3.0,Jim Fitzpatrick & Dayton Knoll & Scott L. Schwartz & Season Hamilton & Daniel O'Meara,Antonio Hernandez & Corbin Timbrook,Blood Ranch,nn,nn,2006,35,tt0773273,-84.2651,50.4838,0.938927,0.665697,0.997099,0.936376,0.502842,0.96219,0.90303,0.11035,2,6,3,-14.4568,35.2081,3
1025,6174ff9c2788418ec8251e04,Scott Thomas,Horror,3.0,David Chisum & Kristen Kerr & Kevin J. O'Connor & Richard Tyson & Erick Avari,Sidney Iwanter & Mark Onspaugh & Scott Thomas,Flight of the Living Dead,nn,nn,2007,109,tt0780583,-58.7057,35.0032,0.740856,0.798755,0.72952,0.772227,0.397002,0.638676,0.773879,0.377072,2,6,5,-16.831,8.08794,1
1026,6174ffb42788418ec8251e0e,Mitchell Lichtenstein,Comedy & Fantasy & Horror & Thriller,3.0,Jess Weixler & John Hensley & Josh Pais & Hale Appleman & Lenny von Dohlen,Mitchell Lichtenstein,Teeth,nn,nn,2007,183,tt0780622,-34.7658,50.0184,0.801896,0.730162,0.899803,0.711813,0.537912,0.774657,0.992471,0.542851,2,6,6,-35.4154,9.50263,8
1027,6174ffd12788418ec8251e1a,Simon Fellows,Action & Crime & Drama & Thriller,3.0,Jean-Claude Van Damme & Selina Giles & Mark Dymond & William Ash & Stephen Lord,Dan Harris & James Portolese,Until Death,nn,nn,2007,59,tt0783598,-68.7172,21.198,0.892643,0.469669,0.790233,0.817192,0.131584,0.863022,0.850796,0.503417,2,6,1,10.7934,-30.3087,4
1028,617500182788418ec8251e38,Kit Ryan,Comedy & Horror,3.0,David Heap & Alan Smyth & Stephen Dorff & Sean Pertwee & Igor Kistol,Raymond Friel & Derek Boyle & Eamon Friel,Botched,nn,nn,2007,52,tt0790590,-94.6165,41.5704,0.976232,0.612188,0.963376,0.897828,0.290237,0.9795,0.86021,0.0779782,2,6,3,19.3381,24.6779,3
1029,617500302788418ec8251e42,Harry Basil,Horror & Mystery & Thriller,3.0,Leah Pipes & Kristin Cavallari & Josh Henderson & Andrew Lawrence & Lou Diamond Phillips,Brian Cleveland & Jason Cleveland,Fingerprints,nn,nn,2006,44,tt0790662,-79.256,14.1595,0.696504,0.0897082,0.665728,0.854873,0.151468,0.882932,0.918155,0.464852,2,6,1,18.4631,-30.3803,4
1030,617500722788418ec8251e5e,Christian Alvart,Horror & Mystery & Thriller,4.0,Renée Zellweger & Jodelle Ferland & Ian McShane & Bradley Cooper & Callum Keith Rennie,Ray Wright,Case 39,nn,nn,2009,260,tt0795351,-79.2865,52.1735,0.899225,0.817178,0.919224,0.987377,0.556821,0.993848,0.946038,0.225342,2,6,7,-15.3094,39.7666,5
1031,617501492788418ec8251eb6,James Wan,Action & Crime & Drama & Thriller,4.0,Kevin Bacon & Garrett Hedlund & Kelly Preston & Jordan Garrett & Stuart Lafferty,Ian Mackenzie Jeffers & Brian Garfield,Death Sentence,nn,nn,2007,344,tt0804461,-101.077,43.3302,0.999318,0.70301,0.955502,0.996031,0.0953879,0.979722,0.869523,0.3043,2,6,3,14.9402,34.1496,3
1032,617501602788418ec8251ec0,Dario Argento,Drama & Horror & Thriller,3.0,Asia Argento & Cristian Solimeno & Adam James & Moran Atias & Valeria Cavalli,Dario Argento & Dario Argento & Jace Anderson,Mother of Tears,nn,nn,2007,113,tt0804507,-70.3239,49.1779,0.987137,0.740578,0.980861,0.962475,0.677926,0.999937,0.714708,0.448817,2,6,6,-35.1631,-8.08839,8
1033,617501652788418ec8251ec2,Franck Khalfoun,Crime & Horror & Thriller,3.0,Wes Bentley & Rachel Nichols & Simon Reynolds & Philip Akin & Stephanie Moore,Alexandre Aja & Grégory Levasseur & Franck Khalfoun,P2,nn,nn,2007,182,tt0804516,-91.3851,32.8439,0.908587,0.507445,0.783768,0.902,0.15742,0.840028,0.865196,0.211542,2,6,2,13.0344,6.01099,7
1034,617501792788418ec8251eca,Joe Lynch,Horror,3.0,Erica Leerhsen & Henry Rollins & Texas Battle & Aleksa Palladino & Daniella Alonso,Turi Meyer & Alfredo Septién & Alan B. McElroy,Wrong Turn 2: Dead End,nn,nn,2007,173,tt0804555,-92.9171,42.702,0.929939,0.576314,0.987051,0.852377,0.290149,0.923681,0.789278,0.19779,2,6,3,17.2513,19.0378,3
1035,617501c42788418ec8251eea,Chris Graham,Fantasy & Horror & Thriller,3.0,John Rhys-Davies & Kerry Fox & Tamer Hassan & Amber Sainsbury & Craig Hall,Matthew Metcalfe & Nick Ward & Nick Ward,The Ferryman,nn,nn,2007,35,tt0808265,-99.7886,40.3259,0.956779,0.534841,0.980419,0.960859,0.119995,0.980315,0.928975,0.0446875,2,6,3,24.7049,33.3985,3
1036,617501c92788418ec8251eec,Roar Uthaug,Horror & Thriller,4.0,Ingrid Bolsø Berdal & Rolf Kristian Larsen & Tomas Alf Larsen & Endre Martin Midtstigen & Viktoria Winge,Thomas Moldestad & Martin Sundland & Roar Uthaug,Cold Prey,nn,nn,2006,69,tt0808276,-78.2478,50.3343,0.908558,0.728004,0.769479,0.969815,0.469131,0.957855,0.991602,0.295575,2,6,7,-14.5218,41.236,5
1037,617501ce2788418ec8251eee,Michael Haneke,Crime & Drama & Horror & Thriller,4.0,Naomi Watts & Tim Roth & Michael Pitt & Brady Corbet & Devon Gearhart,Michael Haneke,Funny Games,nn,nn,2007,524,tt0808279,-101.33,38.9526,0.945584,0.58968,0.856345,0.878299,0.169339,0.944606,0.718649,0.102029,2,6,3,11.3661,21.2244,3
1038,617501d32788418ec8251ef0,George Ratliff,Drama & Horror & Thriller,3.0,Sam Rockwell & Vera Farmiga & Celia Weston & Dallas Roberts & Michael McKean,David Gilbert & George Ratliff,Joshua,nn,nn,2007,100,tt0808331,-53.3953,45.6513,0.741296,0.7178,0.871088,0.681338,0.628625,0.903494,0.473565,0.339711,2,6,5,-26.1716,-3.79516,1
1039,6175020c2788418ec8251f08,Tommy Brunswick,Comedy & Horror,2.0,Karen Turner & Dave Cunningham & Rudy Hatfield & Kelli Jensen & Chris Peters,Todd Brunswick,Mr. Jingles,nn,nn,2006,56,tt0810743,-82.6436,51.6837,0.973723,0.802762,0.979203,0.969292,0.439709,0.983883,0.976506,0.223942,2,6,3,-7.22353,39.5549,3
1040,6175021a2788418ec8251f0e,Dario Piana,Horror & Thriller,3.0,Mike Vogel & Jaime Murray & Christina Cole & Michael Feast & Charlie Anson,Brendan Hood,The Deaths of Ian Stone,nn,nn,2007,89,tt0810823,-89.5194,42.0217,0.902677,0.539502,0.849226,0.779213,0.2671,0.908904,0.879486,0.0763908,2,6,3,13.5859,20.9276,3
1041,6175021f2788418ec8251f10,Shûsuke Kaneko,Adventure & Crime & Drama & Fantasy & Mystery & Thriller,4.0,Tatsuya Fujiwara & Ken'ichi Matsuyama & Erika Toda & Nana Katase & Magy,Tsugumi Ôba & Takeshi Obata & Tetsuya Oishi,Death Note: The Last Name,nn,nn,2006,50,tt0810827,-62.7908,47.2574,0.869653,0.991605,0.955744,0.88341,0.297906,0.927841,0.994053,0.523897,2,6,6,-30.5191,30.0484,8
1042,617502372788418ec8251f1a,Michael Landon Jr.,Drama,3.0,Louise Fletcher & Henry Thomas & Liana Liberato & Soren Fulton & A.J. Buckley,Brian Bird & Michael Landon Jr. & Francine Rivers,The Last Sin Eater,nn,nn,2007,33,tt0810928,-45.1588,27.9883,0.784678,0.46823,0.911837,0.822548,0.492755,0.9488,0.417516,0.516257,2,6,5,-16.9817,-14.8313,1
1043,617502b02788418ec8251f4c,Charles Guard & Thomas Guard,Drama & Horror & Mystery & Thriller,4.0,Emily Browning & Arielle Kebbel & David Strathairn & Elizabeth Banks & Maya Massar,Craig Rosenberg & Doug Miro & Carlo Bernard,The Uninvited,nn,nn,2009,209,tt0815245,-60.8759,32.3892,0.624411,0.663211,0.745595,0.821689,0.287509,0.979589,0.980975,0.311007,2,6,2,-12.0627,13.663,7
1044,617502b42788418ec8251f4e,David Nerlich & Andrew Traucki,Action & Adventure & Drama & Horror & Thriller,3.0,Diana Glenn & Maeve Dermody & Andy Rodoreda & Ben Oxenbould & Fiona Press,Andrew Traucki & David Nerlich,Black Water,nn,nn,2007,123,tt0816436,-68.2362,24.4502,0.595911,0.49711,0.652599,0.930451,0.170566,0.600219,0.725732,0.208901,2,6,2,6.35836,5.64959,7
1045,617502c82788418ec8251f56,Jon Knautz,Action & Comedy & Horror & Sci-Fi,3.0,Robert Englund & Trevor Matthews & Daniel Kash & David Fox & Dean Hawes,Jon Knautz & Trevor Matthews & Patrick White,Jack Brooks: Monster Slayer,nn,nn,2007,51,tt0816539,-74.8363,41.3375,0.954912,0.457746,0.953279,0.956784,0.309354,0.771154,0.881542,0.381511,2,6,1,15.2238,-11.4805,4
1046,617502d72788418ec8251f5c,Eric Forsberg,Horror,2.0,Louis Graham & Deirdre V. Lyons & Lola Forsberg & Joey Jalalian & Scarlet Garcia,Eric Forsberg,Night of the Dead: Leben Tod,nn,nn,2006,31,tt0816594,-67.5687,41.2551,0.834179,0.370665,0.926049,0.857144,0.470571,0.879672,0.911179,0.642898,2,6,1,-6.18719,-33.3778,4
1047,617503022788418ec8251f6e,Jonas Barnes & Michael Manasseri,Horror & Thriller,3.0,Tina Houtz & Sarah Thompson & Nana Visitor & Jillian Schmitz & Matt Dallas,Jonas Barnes,Babysitter Wanted,nn,nn,2008,70,tt0819755,-73.2707,45.8711,0.907261,0.871777,0.960855,0.846488,0.303102,0.896052,0.976643,0.513208,2,6,6,-30.3255,29.971,8
1048,6175038a2788418ec8251fa6,Andrew Goth,Action & Adventure & Fantasy & Horror & Thriller & Western,2.0,Wesley Snipes & Kevin Howarth & Riley Smith & Tanit Phoenix Copley & Simona Roman,Joanne Reay & Andrew Goth,Gallowwalkers,nn,nn,2012,74,tt0829176,-101.216,40.0945,0.936418,0.707487,0.829697,0.920464,0.161549,0.967357,0.661365,0.126194,2,6,3,10.2208,22.3705,3
1049,617503f42788418ec8251fd2,Kevin Kölsch & Dennis Widmyer,Horror & Mystery & Thriller,3.0,Jason Clarke & Amy Seimetz & John Lithgow & Jeté Laurence & Hugo Lavoie,Stephen King & Matt Greenberg & Jeff Buhler,Pet Sematary,nn,nn,2019,1176,tt0837563,-83.6163,40.004,0.729982,0.496905,0.866802,0.733623,0.38386,0.923962,0.841158,0.153867,2,6,2,-0.0681516,10.4225,7
1050,617504672788418ec8251ff1,Marcus Dunstan,Action & Crime & Horror & Thriller,4.0,William Prael & Diane Ayala Goldner & Juan Fernández & Josh Stewart & Michael Reilly Burke,Patrick Melton & Marcus Dunstan & Patrick Melton,The Collector,nn,nn,2009,237,tt0844479,-107.581,24.4013,0.983268,0.453995,0.986878,0.969542,0.174644,0.968042,0.899041,0.0514603,2,6,3,38.9375,13.1711,3
1051,617504762788418ec8251ff7,Dennis Iliadis,Horror & Thriller,4.0,Garret Dillahunt & Michael Bowen & Josh Coxx & Riki Lindhome & Aaron Paul,Adam Alleca & Carl Ellsworth & Wes Craven,The Last House on the Left,nn,nn,2009,336,tt0844708,-96.9887,38.1526,0.998355,0.488234,0.993816,0.99236,0.223883,0.990418,0.917545,0.147064,2,6,3,34.4761,17.9236,3
1052,6175051f2788418ec825203c,Tony Giglio,Horror & Thriller,3.0,Josh Randall & Brianna Brown & Nick Searcy & Beth Broderick & Sascha Rosemann,Tony Giglio & Dan Kay,Timber Falls,nn,nn,2007,51,tt0857295,-98.1385,35.7305,0.953813,0.424795,0.978789,0.91075,0.22088,0.973267,0.951358,0.139937,2,6,2,36.7536,11.9072,7
