,_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
1530,6174d4672788418ec8250cfe,Vicente Aranda,Biography & Drama & History & Romance,4.0,Pilar López de Ayala & Daniele Liotti & Rosana Pastor & Giuliano Gemma & Roberto Álvarez,Vicente Aranda & Antonio Larreta & Manuel Tamayo y Baus,Mad Love,nn,nn,2001,33,tt0270480,23.7983,21.4473,0.665833,0.323155,0.585011,0.44424,0.865894,0.549849,0.0683942,0.73261,4,1,3,20.6342,-36.772,5
1531,6174d4802788418ec8250d08,David Zucker,Comedy & Romance,3.0,Mark Aisbett & Ashton Kutcher & Jon Abrahams & Tara Reid & Molly Shannon,David Dorfman,My Boss's Daughter,nn,nn,2003,122,tt0270980,-26.9879,1.29288,0.526704,0.318617,0.772008,0.422147,0.569069,0.501575,0.369492,0.0719394,4,1,7,51.7573,-2.52859,3
1532,6174d4c32788418ec8250d24,Teddy Chan,Action & Comedy & Crime & Mystery & Thriller,3.0,Jackie Chan & Eric Tsang & Vivian Hsu & Min Kim & Hsing-Kuo Wu,Rod Dean & Ivy Ho,The Accidental Spy,nn,nn,2001,57,tt0271946,-34.8618,-6.97713,0.734999,0.300007,0.291022,0.755142,0.282997,0.28846,0.839526,0.416997,4,1,5,8.92887,-10.0355,7
1533,6174d4dc2788418ec8250d2e,Joe Carnahan,Crime & Drama & Mystery & Thriller,4.0,Dan Leis & Jason Patric & Lloyd Adams & Meagan Issa & Lina Giornofelice,Joe Carnahan,Narc,nn,nn,2002,214,tt0272207,-36.4681,-30.9594,0.550901,0.0641552,0.419987,0.85174,0.110159,0.484101,0.430942,0.856775,4,1,1,-41.2663,-19.111,4
1534,6174d5102788418ec8250d44,Atom Egoyan,Drama & War,4.0,Simon Abkarian & Charles Aznavour & Christopher Plummer & Arsinée Khanjian & Setta Keshishian,Atom Egoyan,Ararat,nn,nn,2002,178,tt0273435,-39.3843,-40.1742,0.556207,0.123915,0.52243,0.524365,0.0846921,0.644484,0.0756861,0.507209,4,1,2,-32.2368,0.474605,8
1535,6174d5582788418ec8250d62,Jeff Kennedy,Horror & Sci-Fi,3.0,DJ Perry & Michael Melik Brown & David Borowicz & Aaron Jackson & Ambre Lake,Jeff Kennedy & DJ Perry,From Venus,nn,nn,2005,56,tt0274509,-25.1736,-0.316212,0.584511,0.341766,0.752829,0.429484,0.345395,0.319443,0.590223,0.277579,4,1,4,46.5546,2.90102,2
1536,6174d5752788418ec8250d6e,Daniel Algrant,Crime & Drama,3.0,Al Pacino & Kim Basinger & Ryan O'Neal & Téa Leoni & Richard Schiff,Jon Robin Baitz,People I Know,nn,nn,2002,79,tt0274711,-12.1689,-53.1742,0.477947,0.336167,0.551521,0.389518,0.194171,0.507883,0.150475,0.31531,4,1,6,-6.08786,30.1963,6
1537,6174d58e2788418ec8250d78,Hiroyuki Kitakubo,Animation & Action & Horror,4.0,Yûki Kudô & Saemi Nakamura & Joe Romersa & Rebecca Forstadt & Stuart Robinson,Kenji Kamiyama & Katsuya Terada,Blood: The Last Vampire,nn,nn,2000,94,tt0275230,-36.8384,-25.3569,0.654816,0.293523,0.65277,0.670374,0.196927,0.37638,0.309455,0.480827,4,1,7,-22.4901,14.6485,3
1538,6174d5b82788418ec8250d8a,Peter Hastings,Comedy & Family & Music & Musical,3.0,Haley Joel Osment & Diedrich Bader & Candy Ford & James Gammon & Brad Garrett,Mark Perez,The Country Bears,nn,nn,2002,81,tt0276033,-9.02857,3.33961,0.65091,0.487921,0.361712,0.438075,0.799037,0.705575,0.46529,0.328759,4,1,4,40.1581,-18.2491,2
1539,6174d5f12788418ec8250da0,Randall Wallace,Action & Drama & History & War,4.0,Mel Gibson & Madeleine Stowe & Greg Kinnear & Sam Elliott & Chris Klein,Harold G. Moore & Joseph L. Galloway & Randall Wallace,We Were Soldiers,nn,nn,2002,770,tt0277434,-67.0826,-36.214,0.89096,0.0983859,0.41204,0.931317,0.135907,0.537355,0.149028,0.505853,4,1,1,-47.2377,0.377185,4
1540,6174d6102788418ec8250dac,Young-jun Kim,Drama & Action & Fantasy & Romance,4.0,Hyeon-jun Shin & Hee-seon Kim & Jin-young Jung & Dong-jik Jang & Yu-jeong Choi,Young-jun Kim,Out Live,nn,nn,2000,53,tt0278351,4.58319,6.16702,0.750665,0.378556,0.221508,0.616621,0.643723,0.347493,0.484075,0.329233,4,1,4,15.9126,-10.1529,2
1541,6174d61a2788418ec8250db0,Mike Figgis,Comedy,3.0,Max Beesley & Fabrizio Bentivoglio & Brian Bovell & Saffron Burrows & Elisabetta Cavallotti,Heathcote Williams & Mike Figgis & John Webster,Hotel,nn,nn,2001,80,tt0278487,-33.007,-19.2666,0.367226,0.325518,0.593989,0.368695,0.151704,0.499179,0.434366,0.234623,4,1,5,18.1887,26.8077,7
1542,6174d62e2788418ec8250db8,Stuart Urban,Adventure & Drama & Fantasy & Mystery & Thriller,3.0,Natasha Wightman & Udo Kier & Diran Meghreblian & David Urban & Uri Roodner,Frank Falco & Stuart Urban,Revelation,nn,nn,2001,66,tt0278675,-17.5912,-9.34245,0.387691,0.6406,0.688525,0.390649,0.176495,0.403285,0.442256,0.189198,4,1,4,52.1949,-14.8291,2
1543,6174d64f2788418ec8250dc6,Shûsuke Kaneko,Action & Adventure & Drama & Fantasy & Horror & Sci-Fi & Thriller,4.0,Chiharu Niiyama & Ryûdô Uzaki & Masahiro Kobayashi & Shirô Sano & Takashi Nishina,Keiichi Hasegawa & Shûsuke Kaneko & Masahiro Yokotani,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",nn,nn,2001,76,tt0279112,-52.928,-44.53,0.722897,0.150462,0.382085,0.952033,0.3128,0.424025,0.194038,0.329896,4,1,1,-47.2339,18.9166,4
1544,6174dab12788418ec8250eb2,Perry Andelin Blake,Adventure & Comedy & Family & Fantasy,2.0,Dana Carvey & Jennifer Esposito & Harold Gould & James Brolin & Brent Spiner,Dana Carvey & Harris Goldberg,The Master of Disguise,nn,nn,2002,328,tt0295427,-29.9315,5.72633,0.523512,0.670688,0.720176,0.394334,0.561619,0.446723,0.414646,0.287699,4,1,4,47.7851,-12.6077,2
1545,6174daba2788418ec8250eb6,Asif Kapadia,Adventure & Drama,4.0,Irrfan Khan & Puru Chibber & Aino Annuddin & Manoj Mishra & Nanhe Khan,Asif Kapadia & Tim Miller,The Warrior,nn,nn,2001,49,tt0295682,3.21992,9.06145,0.858899,0.220594,0.374962,0.818633,0.389245,0.379013,0.637684,0.322412,4,1,5,12.1444,2.26213,7
1546,6174dac42788418ec8250eba,Rob Cohen,Action & Adventure & Thriller,3.0,Vin Diesel & Asia Argento & Marton Csokas & Samuel L. Jackson & Michael Roof,Rich Wilkes,xXx,nn,nn,2002,749,tt0295701,-25.9562,8.40726,0.513826,0.41705,0.513307,0.479616,0.414886,0.523171,0.356077,0.246046,4,1,5,23.5196,4.00961,7
1547,6174dae62788418ec8250ec8,David Twohy,Action & Adventure & Sci-Fi & Thriller,4.0,Vin Diesel & Colm Feore & Thandie Newton & Judi Dench & Karl Urban,Jim Wheat & Ken Wheat & David Twohy,The Chronicles of Riddick,nn,nn,2004,701,tt0296572,-31.0553,9.90286,0.547642,0.553549,0.515229,0.467522,0.404437,0.598316,0.242422,0.393255,4,1,4,26.8463,-14.1263,2
1548,6174db8c2788418ec8250f0c,Ingmar Bergman,Drama & Music,4.0,Liv Ullmann & Erland Josephson & Börje Ahlstedt & Julia Dufvenius & Gunnel Fred,Ingmar Bergman,Saraband,nn,nn,2003,52,tt0299478,20.602,12.7256,0.451456,0.533724,0.445216,0.380698,0.59249,0.737435,0.28814,0.643788,4,1,3,29.1421,-38.9068,5
1549,6174dbd42788418ec8250f2a,Corey Yuen,Action & Crime & Thriller,4.0,Qi Shu & Wei Zhao & Karen Mok & Seung-heon Song & Yasuaki Kurata,Jeffrey Lau,Xi yang tian shi,nn,nn,2002,71,tt0300620,-12.869,-40.3916,0.873215,0.131642,0.30554,0.539618,0.315292,0.409319,0.203411,0.29844,4,1,6,-15.8163,9.88751,6
1550,6174dbe72788418ec8250f32,Stephen Frears,Crime & Drama & Thriller,4.0,Chiwetel Ejiofor & Kriss Dosanjh & Israel Oyelumade & Yemi Goodman Ajibade & Nizwar Karanj,Steven Knight,Dirty Pretty Things,nn,nn,2002,223,tt0301199,-8.48537,-29.2915,0.297868,0.261308,0.748258,0.46705,0.441648,0.416557,0.136346,0.651343,4,1,3,15.9069,-33.5427,5
1551,6174dc2b2788418ec8250f4e,Matthew Ryan Hoge,Drama,4.0,Don Cheadle & Ryan Gosling & Chris Klein & Jena Malone & Lena Olin,Matthew Ryan Hoge,The United States of Leland,nn,nn,2003,108,tt0301976,-33.6699,24.2654,0.46842,0.304813,0.591543,0.388577,0.249552,0.855423,0.340203,0.806534,4,1,3,22.2997,-44.9348,5
1552,6174dc352788418ec8250f52,Mike Barker,Biography & Drama & History & War,4.0,Tim Roth & Dougray Scott & Olivia Williams & James Bolam & Corin Redgrave,Jenny Mayhew,To Kill a King,nn,nn,2003,39,tt0302436,-28.5033,-35.1684,0.468586,0.124242,0.271005,0.670496,0.10668,0.535511,0.0399709,0.782867,4,1,2,-38.6969,-23.7479,8
1553,6174dc432788418ec8250f58,Gus Van Sant,Adventure & Drama & Mystery,4.0,Casey Affleck & Matt Damon,Casey Affleck & Matt Damon & Gus Van Sant,Gerry,nn,nn,2002,310,tt0302674,-44.197,-18.5535,0.406306,0.530274,0.426417,0.427455,0.211445,0.818346,0.244736,0.071428,4,1,6,26.2797,32.2267,6
1554,6174dc8a2788418ec8250f76,Alfonso Cuarón,Adventure & Family & Fantasy & Mystery,4.0,Daniel Radcliffe & Richard Griffiths & Pam Ferris & Fiona Shaw & Harry Melling,J.K. Rowling & Steve Kloves,Harry Potter and the Prisoner of Azkaban,nn,nn,2004,1605,tt0304141,-38.5797,-16.963,0.815302,0.294347,0.36088,0.219957,0.290537,0.946283,0.273138,0.388049,4,1,6,38.2815,34.286,6
1555,6174dc9e2788418ec8250f7e,Ed Solomon,Crime & Drama,4.0,Billy Bob Thornton & Morgan Freeman & Holly Hunter & Kirsten Dunst & Manuel Aranguiz,Ed Solomon,Levity,nn,nn,2003,66,tt0304328,12.3414,6.67977,0.35799,0.565991,0.273846,0.433091,0.359424,0.731642,0.409932,0.407786,4,1,5,43.3894,-28.227,7
1556,6174dcd22788418ec8250f94,Chris Matheson,Comedy & Sci-Fi,3.0,Michael Weston & Diedrich Bader & Chris Parnell & Tyler Labine & Elden Henson,Chris Matheson & Ryan Rowe & Chris Matheson,Evil Alien Conquerors,nn,nn,2003,42,tt0305556,-62.8396,-20.5036,0.502138,0.260167,0.920505,0.776787,0.50729,0.501967,0.121406,0.229181,4,1,7,-24.9086,35.5724,3
1557,6174dce52788418ec8250f9c,Nicolas Cage,Crime & Drama,3.0,James Franco & Brenda Blethyn & Mena Suvari & Harry Dean Stanton & Seymour Cassel,John Carlen,Sonny,nn,nn,2002,50,tt0305973,11.3131,2.61585,0.259632,0.476578,0.369388,0.154494,0.479121,0.934516,0.422511,0.502698,4,1,4,39.8679,-31.2444,2
1558,6174dcea2788418ec8250f9e,David Zucker,Comedy & Horror,3.0,Pamela Anderson & Jenny McCarthy & Marny Eng & Charlie Sheen & Simon Rex,Craig Mazin & Pat Proft & Shawn Wayans,Scary Movie 3,nn,nn,2003,365,tt0306047,-23.9169,2.07194,0.53051,0.515959,0.67326,0.346566,0.466892,0.430665,0.582242,0.240303,4,1,4,47.374,-0.99862,2
1559,6174dd0b2788418ec8250fac,Larry Blamire,Comedy & Horror & Sci-Fi,4.0,Fay Masterson & Andrew Parks & Susan McConnell & Brian Howe & Jennifer Blaire,Larry Blamire,The Lost Skeleton of Cadavra,nn,nn,2001,124,tt0307109,-52.1641,-17.0744,0.496226,0.393158,0.61613,0.563197,0.471947,0.87006,0.280133,0.12922,4,1,6,25.8357,27.6273,6
1560,6174dd4e2788418ec8250fc8,Wych Kaosayananda,Action & Crime & Mystery & Sci-Fi & Thriller,2.0,Antonio Banderas & Lucy Liu & Gregg Henry & Ray Park & Talisa Soto,Alan B. McElroy,Ballistic: Ecks vs. Sever,nn,nn,2002,281,tt0308208,-77.4384,-28.1461,0.844456,0.248972,0.589005,0.705505,0.145778,0.53873,0.187744,0.126925,4,1,7,-16.786,40.3421,3
1561,6174dd8d2788418ec8250fe2,Clint Eastwood,Action & Crime & Drama & Mystery & Thriller,4.0,Clint Eastwood & Jeff Daniels & Anjelica Huston & Wanda De Jesus & Tina Lifford,Michael Connelly & Brian Helgeland,Blood Work,nn,nn,2002,281,tt0309377,-17.6739,-3.97164,0.491502,0.582842,0.426846,0.493215,0.198254,0.495774,0.627346,0.380271,4,1,5,30.9882,14.0163,7
1562,6174ddd92788418ec8251002,Michael Moore,Documentary & Crime & Drama,4.0,Michael Moore & Salvador Allende & Mike Bradley & Arthur A. Busch & George Bush,Michael Moore,Bowling for Columbine,nn,nn,2002,889,tt0310793,-68.7526,-36.5363,0.989669,0.030639,0.486825,0.919243,0.0599475,0.496183,0.118265,0.471352,4,1,1,-48.6582,0.0883071,4
1563,6174ddde2788418ec8251004,David DeCoteau,Horror & Thriller,2.0,Kristopher Turner & Paul Andrich & Ellen Wieser & Julie Pedersen & Andrew Hrankowski,Matthew Jason Walsh & Matthew Jason Walsh & David DeCoteau,The Brotherhood III: Young Demons,nn,nn,2003,31,tt0310805,-1.34625,17.997,0.65597,0.445157,0.648434,0.372969,0.26293,0.371336,0.613051,0.772083,4,1,3,3.64114,-32.8652,5
1564,6174dde72788418ec8251008,Brad Mirman,Action & Comedy & Crime,4.0,Gérard Depardieu & Harvey Keitel & Johnny Hallyday & Renaud & Saïd Taghmaoui,Brad Mirman,Crime Spree,nn,nn,2003,49,tt0310924,-44.9978,-26.2017,0.858831,0.213748,0.35917,0.409129,0.240743,0.321586,0.201597,0.247228,4,1,5,-14.5007,10.8936,7
1565,6174de2a2788418ec8251024,James Hanlon & Gédéon Naudet & Jules Naudet,Documentary,5.0,Tony Benatatos & Jamal Braithwaite & Steve Buscemi & Joe Casaliggi & Robert De Niro,Tom Forman & Greg Kandra,9/11,nn,nn,2002,79,tt0312318,-40.1214,-43.3604,0.610297,0.0516635,0.377708,0.705095,0.0602237,0.652045,0.205002,0.429725,4,1,1,-46.407,7.50941,4
1566,6174de342788418ec8251028,Bo Welch,Adventure & Comedy & Family & Fantasy,3.0,Mike Myers & Alec Baldwin & Kelly Preston & Dakota Fanning & Spencer Breslin,Dr. Seuss & Alec Berg & David Mandel,The Cat in the Hat,nn,nn,2003,607,tt0312528,-26.1714,2.10507,0.488816,0.445173,0.814325,0.324107,0.52543,0.516794,0.41587,0.0957196,4,1,4,51.0318,-2.64296,2
1567,6174de382788418ec825102a,Joel Schumacher,Biography & Crime & Drama & Thriller,4.0,Cate Blanchett & Gerard McSorley & Ciarán Hinds & Brenda Fricker & Don Wycherley,Carol Doyle & Carol Doyle & Mary Agnes Donoghue,Veronica Guerin,nn,nn,2003,118,tt0312549,-18.2455,-33.4823,0.537876,0.171161,0.552773,0.544323,0.153536,0.392455,0.248445,0.66607,4,1,2,-17.7856,-17.5683,8
1568,6174de3d2788418ec825102c,Phillip J. Roth,Action & Sci-Fi & Thriller,2.0,Dean Cain & Kristine Byers & Robert Zachar & Marcus Aurelius & Robert DiTillio,Michael Johnston & Phillip J. Roth,Dragon Fighter,nn,nn,2003,45,tt0312640,-81.3744,-34.4755,0.574682,0.115124,0.512321,0.986481,0.102689,0.518464,0.13533,0.105836,4,1,7,-46.2775,23.1628,3
1569,6174de5a2788418ec8251038,John Murlowski,Horror & Thriller,3.0,Randy Quaid & Shane Johnson & Josh Hammond & Jason Dohring & Kiersten Warren,John Murlowski & Will Aldis,Black Cadillac,nn,nn,2003,59,tt0313285,-29.5609,-12.573,0.47728,0.5047,0.265105,0.602794,0.18183,0.773029,0.473489,0.305843,4,1,5,33.7808,19.0076,7
1570,6174de682788418ec825103e,Gary Fleder,Crime & Drama & Thriller,4.0,John Cusack & Gene Hackman & Dustin Hoffman & Rachel Weisz & Bruce Davison,John Grisham & Brian Koppelman & David Levien,Runaway Jury,nn,nn,2003,382,tt0313542,-56.5343,-38.922,0.922263,0.170345,0.636718,0.817089,0.117483,0.425914,0.227618,0.87596,4,1,2,-39.9656,-16.7759,8
1571,6174dec32788418ec8251063,Keith Gordon,Comedy & Crime & Musical & Mystery,3.0,Robert Downey Jr. & Robin Wright & Mel Gibson & Jeremy Northam & Katie Holmes,Dennis Potter & Dennis Potter,The Singing Detective,nn,nn,2003,80,tt0314676,0.638247,-44.935,0.318987,0.185029,0.401579,0.373668,0.172062,0.914042,0.204992,0.450263,4,1,6,0.922596,5.94551,6
1572,6174deed2788418ec8251075,Susanne Bier,Drama & Romance,4.0,Mads Mikkelsen & Sonja Richter & Nikolaj Lie Kaas & Paprika Steen & Stine Bjerregaard,Susanne Bier & Anders Thomas Jensen,Open Hearts,nn,nn,2002,34,tt0315543,-44.8071,-36.1654,0.457647,0.091943,0.304781,0.695001,0.263301,0.929274,0.219866,0.564732,4,1,2,-12.3473,2.00769,8
1573,6174def72788418ec8251079,Alejandro G. Iñárritu,Crime & Drama & Thriller,4.0,Sean Penn & Naomi Watts & Danny Huston & Carly Nahon & Claire Pakis,Guillermo Arriaga,21 Grams,nn,nn,2003,570,tt0315733,-25.8709,-14.7075,0.352935,0.385951,0.40338,0.410027,0.224748,0.6685,0.461604,0.419411,4,1,5,30.0961,-1.59646,7
1574,6174df012788418ec825107d,Vadim Perelman,Crime & Drama,4.0,Jennifer Connelly & Ben Kingsley & Ron Eldard & Frances Fisher & Kim Dickens,Andre Dubus III & Vadim Perelman & Shawn Lawrence Otto,House of Sand and Fog,nn,nn,2003,483,tt0315983,-39.525,-38.0146,0.498664,0.150385,0.364747,0.488021,0.222111,0.736193,0.161895,0.624219,4,1,2,-12.3521,-3.62559,8
1575,6174df1d2788418ec8251089,Tim Story,Action & Comedy & Crime & Thriller,3.0,Queen Latifah & Jimmy Fallon & Henry Simmons & Jennifer Esposito & Gisele Bündchen,Luc Besson & Robert Ben Garant & Thomas Lennon,Taxi,nn,nn,2004,187,tt0316732,2.2415,-3.21071,0.480527,0.418418,0.524747,0.417676,0.466139,0.318285,0.391374,0.587744,4,1,4,12.7568,-30.4498,2
1576,6174df272788418ec825108d,Tony Giglio,Drama & Thriller & War & Action,4.0,William H. Macy & Til Schweiger & Thomas Kretschmann & Clark Gregg & Scott Caan,John E. Deaver & John E. Deaver & Tony Giglio,In Enemy Hands,nn,nn,2004,65,tt0316824,-41.7175,-39.7694,0.555549,0.145399,0.691464,0.717709,0.125549,0.373307,0.144773,0.572035,4,1,1,-31.7429,8.35501,4
1577,6174dfc42788418ec82510cf,John Lee Hancock,Drama & History & War & Western,4.0,Dennis Quaid & Billy Bob Thornton & Jason Patric & Patrick Wilson & Emilio Echevarría,Leslie Bohem & Stephen Gaghan & John Lee Hancock,The Alamo,nn,nn,2004,305,tt0318974,-30.7091,-31.3383,0.69073,0.216036,0.477898,0.442043,0.207377,0.348614,0.264875,0.572768,4,1,2,-19.7166,-17.2892,8
1578,6174dfce2788418ec82510d3,Roland Emmerich,Action & Adventure & Sci-Fi & Thriller,4.0,Dennis Quaid & Jake Gyllenhaal & Emmy Rossum & Dash Mihok & Jay O. Sanders,Roland Emmerich & Roland Emmerich & Jeffrey Nachmanoff,The Day After Tomorrow,nn,nn,2004,1231,tt0319262,-8.03645,13.4321,0.464436,0.519559,0.457811,0.414048,0.316706,0.38762,0.644628,0.314481,4,1,4,39.8323,6.47269,2
1579,6174e0082788418ec82510eb,Chang-dong Lee,Drama & Romance,4.0,Kyung-gu Sol & So-Ri Moon & Nae-sang Ahn & Seung-wan Ryoo & Kwi-Jung Choo,Chang-dong Lee,Oasis,nn,nn,2002,39,tt0320193,19.8357,21.6486,0.49339,0.603711,0.479678,0.483447,0.720187,0.737988,0.0961642,0.561173,4,1,3,27.6081,-38.1145,5
1580,6174e03c2788418ec8251101,John Singleton,Action & Crime & Thriller,3.0,Paul Walker & Tyrese Gibson & Eva Mendes & Cole Hauser & Ludacris,Gary Scott Thompson & Michael Brandt & Derek Haas,2 Fast 2 Furious,nn,nn,2003,418,tt0322259,-10.2694,-12.4812,0.70808,0.550679,0.849388,0.325424,0.419755,0.23027,0.201192,0.265512,4,1,4,53.9292,-11.5065,2
1581,6174e0542788418ec825110b,David Attwood,Adventure & Drama & Mystery & Horror,4.0,Richard Roxburgh & Ian Hart & Richard E. Grant & Matt Day & John Nettles,Arthur Conan Doyle & Allan Cubitt,The Hound of the Baskervilles,nn,nn,2002,70,tt0322622,-33.7811,24.7811,0.519354,0.352744,0.712643,0.576237,0.233369,0.580303,0.37488,0.721484,4,1,3,-4.60216,-28.7713,5
1582,6174e0622788418ec8251111,Jeff Tremaine,Documentary & Action & Comedy,4.0,Johnny Knoxville & Bam Margera & Steve-O & Chris Pontius & Ryan Dunn,Jeff Tremaine & Spike Jonze & Johnny Knoxville,Jackass: The Movie,nn,nn,2002,335,tt0322802,-24.4968,-0.648495,0.514991,0.327948,0.669475,0.498787,0.468794,0.306985,0.398686,0.244191,4,1,4,42.7497,-2.00805,2
1583,6174e0ab2788418ec825112f,Robin Hardy,Drama & Horror,2.0,Brittania Nicol & Henry Garrett & James Mapes & Lesley Mackie & Clive Russell,Robin Hardy & Robin Hardy,The Wicker Tree,nn,nn,2011,57,tt0323808,-30.7744,-2.44232,0.550174,0.265115,0.753568,0.443056,0.435814,0.568229,0.545431,0.479545,4,1,4,36.4436,-8.86994,2
1584,6174e0c32788418ec8251139,Frank Pierson,Biography & Crime & Drama & Romance,4.0,Troy Garity & Lee Pace & Andre Braugher & Shawn Hatosy & Philip Eddolls,Ron Nyswaner,Soldier's Girl,nn,nn,2003,76,tt0324013,-14.0255,-30.3963,0.692709,0.137654,0.374157,0.573206,0.392129,0.529399,0.0765344,0.571291,4,1,2,-5.24656,-19.6759,8
1585,6174e0c72788418ec825113b,E. Elias Merhige,Crime & Horror & Mystery & Thriller,3.0,Aaron Eckhart & Ben Kingsley & Carrie-Anne Moss & Harry Lennix & Kevin Chamberlin,Zak Penn & Zak Penn & Billy Ray,Suspect Zero,nn,nn,2004,145,tt0324127,-43.6684,-15.5113,0.465044,0.695573,0.45259,0.70131,0.1247,0.513722,0.328624,0.16592,4,1,5,7.67745,27.348,7
1586,6174e0d12788418ec825113f,Michael Haneke,Drama & Horror,4.0,Isabelle Huppert & Béatrice Dalle & Patrice Chéreau & Rona Hartner & Maurice Bénichou,Michael Haneke,Time of the Wolf,nn,nn,2003,75,tt0324197,-83.9605,-7.74708,0.504085,0.249053,0.502588,0.60095,0.149591,0.822779,0.366622,0.153765,4,1,6,14.2046,47.3136,6
1587,6174e0e92788418ec8251149,Christine Jeffs,Biography & Drama & Romance,4.0,David Birkin & Alison Bruce & Amira Casar & Daniel Craig & Blythe Danner,John Brownlow,Sylvia,nn,nn,2003,101,tt0325055,-45.7741,-21.2509,0.54262,0.32696,0.472913,0.438564,0.386911,0.917655,0.188295,0.414723,4,1,6,2.08317,3.65881,6
1588,6174e10a2788418ec8251157,Roland Suso Richter,Mystery & Sci-Fi & Thriller,4.0,Ryan Phillippe & Sarah Polley & Piper Perabo & Robert Sean Leonard & Peter Egan,Michael Cooney & Michael Cooney & Timothy Scott Bogart,The I Inside,nn,nn,2004,56,tt0325596,-22.9274,-7.7014,0.197438,0.305271,0.253506,0.587529,0.0614854,0.740237,0.707471,0.245265,4,1,5,41.9532,24.9169,7
1589,6174e1362788418ec8251169,Bronwen Hughes,Action & Biography & Crime & Drama,4.0,Thomas Jane & Dexter Fletcher & David O'Hara & Deborah Kara Unger & Ashley Taylor,Bima Stagg,Stander,nn,nn,2003,59,tt0326208,-26.715,-31.2041,0.834332,0.194485,0.284206,0.821795,0.243056,0.509655,0.222627,0.959186,4,1,2,-42.8781,-27.174,8
1590,6174e1532788418ec8251175,Barry Levinson,Comedy,3.0,Ben Stiller & Jack Black & Rachel Weisz & Amy Poehler & Christopher Walken,Steve Adams,Envy,nn,nn,2004,180,tt0326856,-40.3657,-19.2106,0.374263,0.321562,0.574509,0.238913,0.340988,0.759207,0.37853,0.323489,4,1,5,29.4207,25.6323,7
1591,6174e17e2788418ec8251187,Jorge Ameer,Drama & Fantasy & Romance,1.0,Jon Sherrin & Erin Leigh Price & Eric Morris & David Guzzone & Shellie Price,Jorge Ameer,The Singing Forest,nn,nn,2003,36,tt0327153,-36.0345,-52.5143,0.442359,0.0711227,0.762204,0.398781,0.208172,0.761237,0.158147,0.269912,4,1,6,4.91058,50.8397,6
1592,6174e19b2788418ec8251193,Pitof,Action & Crime & Fantasy,2.0,Halle Berry & Benjamin Bratt & Sharon Stone & Lambert Wilson & Frances Conroy,Bob Kane & Theresa Rebeck & John Brancato,Catwoman,nn,nn,2004,729,tt0327554,-47.3102,-12.1389,0.754956,0.528498,0.730738,0.4925,0.359291,0.580629,0.281294,0.257495,4,1,4,54.5907,-7.91982,2
1593,6174e1a42788418ec8251197,John Asher,Comedy & Romance,2.0,Jenny McCarthy & Eddie Kaye Thomas & Carmen Electra & Victor Webster & Kam Heskin,Jenny McCarthy,Dirty Love,nn,nn,2005,168,tt0327643,-25.9038,3.4808,0.438147,0.424398,0.9553,0.382713,0.744038,0.381694,0.391827,0.190894,4,1,4,50.2576,-4.18307,2
1594,6174e1db2788418ec82511ab,Catherine Hardwicke,Drama,4.0,Nikki Reed & Evan Rachel Wood & Vanessa Hudgens & Holly Hunter & Brady Corbet,Catherine Hardwicke & Nikki Reed,Thirteen,nn,nn,2003,550,tt0328538,1.59936,-6.30517,0.374586,0.612226,0.401977,0.44696,0.464861,0.626804,0.243991,0.581943,4,1,3,27.7106,-28.2664,5
1595,6174e23f2788418ec82511d3,Ron Shelton,Action & Comedy & Crime & Thriller,3.0,Harrison Ford & Josh Hartnett & Lena Olin & Bruce Greenwood & Isaiah Washington,Robert Souza & Ron Shelton,Hollywood Homicide,nn,nn,2003,252,tt0329717,-29.6897,10.7928,0.530345,0.395459,0.641368,0.548832,0.293302,0.561855,0.281832,0.506561,4,1,3,27.9269,-12.2486,5
1596,6174e24e2788418ec82511d9,Lee Tamahori,Action & Adventure & Crime & Sci-Fi & Thriller,3.0,Willem Dafoe & Samuel L. Jackson & Ice Cube & Scott Speedman & Xzibit,Rich Wilkes & Simon Kinberg,xXx: State of the Union,nn,nn,2005,235,tt0329774,-40.3938,-36.0055,0.691628,0.344226,0.496708,0.54997,0.222871,0.48422,0.156123,0.62061,4,1,2,-13.5607,-20.2255,8
1597,6174e2752788418ec82511e9,Mike Newell,Adventure & Family & Fantasy & Mystery,4.0,Eric Sykes & Timothy Spall & David Tennant & Daniel Radcliffe & Emma Watson,Steve Kloves & J.K. Rowling,Harry Potter and the Goblet of Fire,nn,nn,2005,1989,tt0330373,-38.9272,-17.2839,0.825449,0.229294,0.353437,0.288475,0.252863,0.895945,0.242978,0.209134,4,1,6,35.9993,33.8811,6
